name,sku,barcode,category,sales_price,product_cost,stock,warning_limit,unit,featured,unlimited,image
sprit 1500,ID3669,,,"13,500",0,0,0,,no,yes,
sprit 1500,ID3670,,,"11,000",0,0,0,,no,yes,
sprit 5500,ID3671,,,"4,350",0,0,0,,no,yes,
sprit kecil campur,ID3672,,,"2,650",0,0,0,,no,yes,
sprit x,ID3673,,,"5,500",0,0,0,,no,yes,
sprite 390 ml,ID3674,,,"4,000",0,0,0,,no,yes,
SR 16,ID3675,,,"9,300",0,0,0,,no,yes,
Sri widari,ID3676,,,"14,000",0,0,0,,no,yes,
ST,ID3677,,,"11,500",0,0,0,,no,yes,
Stabilu,ID3678,,,"4,000",0,0,0,,no,yes,
star mild,ID3679,,,"16,600",0,0,0,,no,yes,
Starovom bubur,ID3680,,,250,0,0,0,,no,yes,
starovom mangkok,ID3681,,,180,0,0,0,,no,yes,
starovom nasi,ID3682,,,180,0,0,0,,no,yes,
Stee,ID3683,,,"2,500",0,0,0,,no,yes,
stella,ID3684,,,"9,000",0,0,0,,no,yes,
steples,ID3685,,,"8,500",0,0,0,,no,yes,
steples joyko,ID3686,,,"7,000",0,0,0,,no,yes,
steples kangoru,ID3687,,,"12,500",0,0,0,,no,yes,
stik balado 12000,ID3688,,,"10,000",0,0,0,,no,yes,
Stip,ID3689,,,800,0,0,0,,no,yes,
stip 2000,ID3690,,,"1,500",0,0,0,,no,yes,
STMJ,ID3691,,,"3,000",0,0,0,,no,yes,
"Stop kontak 1,5 M",ID3692,,,"15,000",0,0,0,,no,yes,
Stop kontak 3 lubang,ID3693,,,"9,000",0,0,0,,no,yes,
Stop kontak 3 lubang,ID3694,,,"13,000",0,0,0,,no,yes,
stop kontak 3 M,ID3695,,,"20,000",0,0,0,,no,yes,
Stop kontak 4 lubang,ID3696,,,"13,000",0,0,0,,no,yes,
stop kontak 5 m,ID3697,,,"25,000",0,0,0,,no,yes,
Stop kontak 8000,ID3698,,,"6,000",0,0,0,,no,yes,
start wafer 12000,ID3699,,,"10,000",0,0,0,,no,yes,
suki besar ,ID3700,,,"8,000",0,0,0,,no,yes,
sukro 1 bal,ID3701,,,"51,000",0,0,0,,no,yes,
sukro 2500,ID3702,,,"1,725",0,0,0,,no,yes,
sukses ayam geprek 2,ID3703,,,"3,650",0,0,0,,no,yes,
sukses bawang,ID3704,,,"3,450",0,0,0,,no,yes,
sukses isi 2 ayam kremes,ID3705,,,"3,650",0,0,0,,no,yes,
sukses kari isi 2,ID3706,,,"3,450",0,0,0,,no,yes,
sukses soto ,ID3707,,,"3,450",0,0,0,,no,yes,
sukun 16,ID3708,,,"23,500",0,0,0,,no,yes,
sukun 2000,ID3709,,,1,0,0,0,,no,yes,
sukun hijau,ID3710,,,"10,500",0,0,0,,no,yes,
sukun hitam,ID3711,,,"15,400",0,0,0,,no,yes,
sukun king 12,ID3712,,,"11,100",0,0,0,,no,yes,
sukun magno,ID3713,,,"17,300",0,0,0,,no,yes,
sukun merah 20,ID3714,,,"20,600",0,0,0,,no,yes,
sukun merah kretek 12,ID3715,,,"9,000",0,0,0,,no,yes,
sukun putih 12,ID3716,,,"18,300",0,0,0,,no,yes,
sukun putih 20,ID3717,,,"21,400",0,0,0,,no,yes,
sukun spesial 16,ID3718,,,"22,500",0,0,0,,no,yes,
sukun spesial kretek,ID3719,,,"9,500",0,0,0,,no,yes,
sultan,ID3720,,,"8,500",0,0,0,,no,yes,
sultana 11000,ID3721,,,"10,000",0,0,0,,no,yes,
sumber ayu,ID3722,,,"10,000",0,0,0,,no,yes,
sumeng 2000,ID3723,,,"1,400",0,0,0,,no,yes,
sun 120 gr kotak,ID3724,,,"7,500",0,0,0,,no,yes,
sun bayi,ID3725,,,"1,250",0,0,0,,no,yes,
sun kist,ID3726,,,"5,500",0,0,0,,no,yes,
sunglait 750 mm L,ID3727,,,"13,000",0,0,0,,no,yes,
sunlaigh 2000 1 ds,ID3728,,,"98,000",0,0,0,,no,yes,
sunlaigh 5000 1 ds,ID3729,,,"98,000",0,0,0,,no,yes,
sunlight 2000,ID3730,,,"1,800",0,0,0,,no,yes,
sunlight 460 ml,ID3731,,,"8,500",0,0,0,,no,yes,
sunlight 5000,ID3732,,,"4,500",0,0,0,,no,yes,
sunlight 700,ID3733,,,"13,000",0,0,0,,no,yes,
sunlight 8000,ID3734,,,"7,000",0,0,0,,no,yes,
sunlight 910 ml,ID3735,,,"19,000",0,0,0,,no,yes,
super 16,ID3736,,,"30,800",0,0,0,,no,yes,
super 50,ID3737,,,"94,000",0,0,0,,no,yes,
super 57 madjo,ID3738,,,"12,500",0,0,0,,no,yes,
supr bihun,ID3739,,,"4,800",0,0,0,,no,yes,
super bubur 3000,ID3740,,,"2,500",0,0,0,,no,yes,
super bubur 5000,ID3741,,,"4,500",0,0,0,,no,yes,
super bubur ayam 22 g,ID3742,,,900,0,0,0,,no,yes,
super cripsy 4000,ID3743,,,"3,000",0,0,0,,no,yes,
super eceran / bj,ID3744,,,"1,941",0,0,0,,no,yes,
super exprezzo,ID3745,,,"16,000",0,0,0,,no,yes,
super glue / lem besi,ID3746,,,"1,550",0,0,0,,no,yes,
super kejetit,ID3747,,,"1,500",0,0,0,,no,yes,
super king 12,ID3748,,,"18,500",0,0,0,,no,yes,
super mie bawang,ID3749,,,"2,800",0,0,0,,no,yes,
super MLD 20,ID3750,,,"36,000",0,0,0,,no,yes,
super MLD Hitam 16,ID3751,,,"30,300",0,0,0,,no,yes,
super pel 2000,ID3752,,,"1,500",0,0,0,,no,yes,
super pel 280 ml,ID3753,,,"4,500",0,0,0,,no,yes,
super pel 500,ID3754,,,416,0,0,0,,no,yes,
super sol 1000,ID3755,,,833,0,0,0,,no,yes,
super sol 2000,ID3756,,,"1,700",0,0,0,,no,yes,
super sol 750 g,ID3757,,,"12,500",0,0,0,,no,yes,
super sol karbol wangi 21 ml,ID3758,,,416,0,0,0,,no,yes,
super star 1000,ID3759,,,"17,000",0,0,0,,no,yes,
super wave,ID3760,,,"16,000",0,0,0,,no,yes,
superco kotak 175 gr,ID3761,,,"6,000",0,0,0,,no,yes,
supermie kaldu ayam,ID3762,,,"1,900",0,0,0,,no,yes,
super pel 2000,ID3763,,,"1,700",0,0,0,,no,yes,
super sol,ID3764,,,416,0,0,0,,no,yes,
super sol 5000,ID3765,,,"4,300",0,0,0,,no,yes,
supertetra,ID3766,,,"1,500",0,0,0,,no,yes,
supertin,ID3767,,,700,0,0,0,,no,yes,
surya / biji,ID3768,,,"1,920",0,0,0,,no,yes,
surya 12,ID3769,,,"25,200",0,0,0,,no,yes,
surya 16,ID3770,,,"34,000",0,0,0,,no,yes,
surya 16 merah,ID3771,,,"33,000",0,0,0,,no,yes,
surya kaleng,ID3772,,,"96,000",0,0,0,,no,yes,
surya nusantara 12,ID3773,,,"18,300",0,0,0,,no,yes,
surya nusantara eceran,ID3774,,,"1,525",0,0,0,,no,yes,
surya pro campur,ID3775,,,"29,000",0,0,0,,no,yes,
surya pro merah,ID3776,,,"29,000",0,0,0,,no,yes,
susu 1000,ID3777,,,850,0,0,0,,no,yes,
susu 2000,ID3778,,,"1,800",0,0,0,,no,yes,
susu anlen sst,ID3779,,,250,0,0,0,,no,yes,
susu bendera kotak,ID3780,,,"4,600",0,0,0,,no,yes,
susu bendra 110 ml,ID3781,,,"2,450",0,0,0,,no,yes,
susu bendera gold sst,ID3782,,,"1,800",0,0,0,,no,yes,
susu bendera gold ,ID3783,,,"15,500",0,0,0,,no,yes,
susu bendera kaleng,ID3784,,,"11,500",0,0,0,,no,yes,
susu bendera saset campur,ID3785,,,"1,300",0,0,0,,no,yes,
susu bubuk,ID3786,,,"4,000",0,0,0,,no,yes,
susu cornetion,ID3787,,,,0,0,0,,no,yes,
susu dairy champ,ID3788,,,"12,000",0,0,0,,no,yes,
susu enak kaleng,ID3789,,,"10,300",0,0,0,,no,yes,
susu enak kaleng coklat,ID3790,,,"10,300",0,0,0,,no,yes,
susu enak  saset,ID3791,,,"1,000",0,0,0,,no,yes,
susu frisian blag bubuk saset,ID3792,,,"2,500",0,0,0,,no,yes,
susu ideal,ID3793,,,"3,000",0,0,0,,no,yes,
sisi indomilk kaleng,ID3794,,,"11,500",0,0,0,,no,yes,
sisi kedelai 2000,ID3795,,,"1,600",0,0,0,,no,yes,
sisi kental manis,ID3796,,,"12,500",0,0,0,,no,yes,
susu krimer,ID3797,,,"11,500",0,0,0,,no,yes,
susu milk viva,ID3798,,,"6,800",0,0,0,,no,yes,
susu milky,ID3799,,,"2,300",0,0,0,,no,yes,
susu milky 180,ID3800,,,"3,800",0,0,0,,no,yes,
susu milo 180 ml,ID3801,,,"4,500",0,0,0,,no,yes,
susu mimi,ID3802,,,"2,750",0,0,0,,no,yes,
susu omela X,ID3803,,,"12,000",0,0,0,,no,yes,
susu tango 200 ml,ID3804,,,"3,600",0,0,0,,no,yes,
susu tiga sapi,ID3805,,,"13,500",0,0,0,,no,yes,
susu ze,ID3806,,,"3,000",0,0,0,,no,yes,
suun 5000,ID3807,,,"4,500",0,0,0,,no,yes,
suun 9000,ID3808,,,"8,000",0,0,0,,no,yes,
suun bakso,ID3809,,,"5,000",0,0,0,,no,yes,
suun bumi ayu,ID3810,,,"4,000",0,0,0,,no,yes,
suun kaca,ID3811,,,"1,300",0,0,0,,no,yes,
suun naga 5000,ID3812,,,"4,000",0,0,0,,no,yes,
suun naga 11000,ID3813,,,"9,500",0,0,0,,no,yes,
suu naga 3000,ID3814,,,"2,500",0,0,0,,no,yes,
suun srimpi,ID3815,,,"26,000",0,0,0,,no,yes,
suwun 5000,ID3816,,,"4,500",0,0,0,,no,yes,
suwun naga B 9000,ID3817,,,"8,000",0,0,0,,no,yes,
swallow 3 bola,ID3818,,,"13,500",0,0,0,,no,yes,
swallow 5 bola,ID3819,,,"17,500",0,0,0,,no,yes,
sweety S-M-L,ID3820,,,"1,500",0,0,0,,no,yes,
Sweety xl,ID3821,,,"1,800",0,0,0,,no,yes,
swipes,ID3822,,,"5,500",0,0,0,,no,yes,
swity,ID3823,,,"1,500",0,0,0,,no,yes,
swity Xl,ID3824,,,"1,800",0,0,0,,no,yes,
tabaco 12,ID3825,,,"12,800",0,0,0,,no,yes,
tabco filter,ID3826,,,"13,750",0,0,0,,no,yes,
tabung gas + isi,ID3827,,,"190,000",0,0,0,,no,yes,
tabung gas isi,ID3828,,,"19,000",0,0,0,,no,yes,
tabung gas per biji ,ID3829,,,"160,000",0,0,0,,no,yes,
tack,ID3830,,,900,0,0,0,,no,yes,
Tahta,ID3831,,,"7,500",0,0,0,,no,yes,
tahu Co,ID3832,,,"4,000",0,0,0,,no,yes,
tai Pin san,ID3833,,,"3,150",0,0,0,,no,yes,
Taji mas,ID3834,,,"7,500",0,0,0,,no,yes,
taji mas coklat,ID3835,,,"9,000",0,0,0,,no,yes,
taji mas filter,ID3836,,,"16,500",0,0,0,,no,yes,
taji mas gold,ID3837,,,"10,500",0,0,0,,no,yes,
taji mas hitam,ID3838,,,"13,000",0,0,0,,no,yes,
taji mas kretek,ID3839,,,"9,000",0,0,0,,no,yes,
takahi,ID3840,,,"1,500",0,0,0,,no,yes,
takol 1 pcs,ID3841,,,800,0,0,0,,no,yes,
tali jagat ,ID3842,,,"10,500",0,0,0,,no,yes,
tali jiwo,ID3843,,,"10,200",0,0,0,,no,yes,
taali layangan,ID3844,,,"2,500",0,0,0,,no,yes,
tali rafia 16000,ID3845,,,"14,000",0,0,0,,no,yes,
Sali rafia 2000,ID3846,,,"1,500",0,0,0,,no,yes,
tali rafia 8000,ID3847,,,"6,000",0,0,0,,no,yes,
tal rafia B,ID3848,,,"8,500",0,0,0,,no,yes,
tali rafia 5000,ID3849,,,"3,500",0,0,0,,no,yes,
tali roso,ID3850,,,"7,000",0,0,0,,no,yes,
tamara,ID3851,,,"6,500",0,0,0,,no,yes,
rambahan galon + isi,ID3852,,,"42,000",0,0,0,,no,yes,
tambahan gas kosong,ID3853,,,"160,000",0,0,0,,no,yes,
tambang,ID3854,,,"4,400",0,0,0,,no,yes,
tambang 10000,ID3855,,,"6,400",0,0,0,,no,yes,
tambang 4 m,ID3856,,,"2,200",0,0,0,,no,yes,
tambang 7 m,ID3857,,,"9,000",0,0,0,,no,yes,
tanco,ID3858,,,"8,500",0,0,0,,no,yes,
tanggo 500 1 pak,ID3859,,,"10,500",0,0,0,,no,yes,
tanggo 5000 ,ID3860,,,"4,500",0,0,0,,no,yes,
tanggo 5000 ,ID3861,,,0,0,0,0,,no,yes,
tanggo susu,ID3862,,,"4,600",0,0,0,,no,yes,
tanggo susu kotak 125m,ID3863,,,"2,600",0,0,0,,no,yes,
tanggo walut 1 pak,ID3864,,,"10,500",0,0,0,,no,yes,
tangguh 3000,ID3865,,,"2,500",0,0,0,,no,yes,
tangguh 500,ID3866,,,450,0,0,0,,no,yes,
tango,ID3867,,,"9,000",0,0,0,,no,yes,
tapioka 250,ID3868,,,"3,000",0,0,0,,no,yes,
taro 1000 1 ds,ID3869,,,"51,000",0,0,0,,no,yes,
taruna kretek,ID3870,,,"6,800",0,0,0,,no,yes,
tawin 28000,ID3871,,,"25,000",0,0,0,,no,yes,
tawon cc,ID3872,,,"16,000",0,0,0,,no,yes,
tawon dd,ID3873,,,"19,000",0,0,0,,no,yes,
tawon liar,ID3874,,,"2,500",0,0,0,,no,yes,
tay pin san,ID3875,,,"3,350",0,0,0,,no,yes,
te jus,ID3876,,,300,0,0,0,,no,yes,
te jus 1 pak,ID3877,,,"18,000",0,0,0,,no,yes,
te jus 1 ds,ID3878,,,"108,000",0,0,0,,no,yes,
teb botol 300 ml,ID3879,,,"3,500",0,0,0,,no,yes,
teb botol 500,ID3880,,,"6,500",0,0,0,,no,yes,
teb x,ID3881,,,"3,750",0,0,0,,no,yes,
tebs 330 ml,ID3882,,,"4,000",0,0,0,,no,yes,
tebu,ID3883,,,"11,000",0,0,0,,no,yes,
teh 99,ID3884,,,"3,200",0,0,0,,no,yes,
teh 99 kecil,ID3885,,,300,0,0,0,,no,yes,
teh bandulan,ID3886,,,"26,000",0,0,0,,no,yes,
teh bandulan 1 ds,ID3887,,,"19,500",0,0,0,,no,yes,
teh bandulan 2000,ID3888,,,"33,000",0,0,0,,no,yes,
teh bandulan bubuk,ID3889,,,"2,500",0,0,0,,no,yes,
teh bendera besar,ID3890,,,"2,500",0,0,0,,no,yes,
teh bendera celup,ID3891,,,833,0,0,0,,no,yes,
teh bendera kotak 5000,ID3892,,,"5,000",0,0,0,,no,yes,
teh botol 3000,ID3893,,,"2,500",0,0,0,,no,yes,
teh botol 500,ID3894,,,350,0,0,0,,no,yes,
teh botol kecil ,ID3895,,,"3,000",0,0,0,,no,yes,
teh botol kotak,ID3896,,,"5,000",0,0,0,,no,yes,
teh botol sosro 250 ml,ID3897,,,"2,350",0,0,0,,no,yes,
teh botol sosro 350 1 ds,ID3898,,,"40,000",0,0,0,,no,yes,
teh botol sosro 350 ml,ID3899,,,"3,350",0,0,0,,no,yes,
teh botol sosro 500 ml,ID3900,,,"4,850",0,0,0,,no,yes,
teh botol saset,ID3901,,,900,0,0,0,,no,yes,
teh botol tubruk B,ID3902,,,"2,800",0,0,0,,no,yes,
teh botol tubruk K,ID3903,,,400,0,0,0,,no,yes,
teh calista 200 ml,ID3904,,,"2,150",0,0,0,,no,yes,
teh cap botol b,ID3905,,,"2,500",0,0,0,,no,yes,
Teh cap botol saset,ID3906,,,833,0,0,0,,no,yes,
teh dang dang,ID3907,,,"1,600",0,0,0,,no,yes,
teh dang dang 4000,ID3908,,,"3,000",0,0,0,,no,yes,
teh dang dang kotak,ID3909,,,"6,500",0,0,0,,no,yes,
teh daun sukun,ID3910,,,"5,500",0,0,0,,no,yes,
teh gelas big,ID3911,,,"33,000",0,0,0,,no,yes,
teh gelas botol kecil,ID3912,,,"2,500",0,0,0,,no,yes,
teh gelas 1 ds,ID3913,,,"1,950",0,0,0,,no,yes,
teh gopek bubuk ,ID3914,,,"3,200",0,0,0,,no,yes,
Teh Hijau,ID3915,,,858,0,0,0,,no,yes,
Teh hijau kotak 50 g,ID3916,,,"5,500",0,0,0,,no,yes,
teh hijau,ID3917,,,"3,250",0,0,0,,no,yes,
teh Javana,ID3918,,,"2,500",0,0,0,,no,yes,
Teh jitu kotak,ID3919,,,"4,500",0,0,0,,no,yes,
Teh kotak lemon 300,ID3920,,,"3,350",0,0,0,,no,yes,
Teh kotak melati 200 ml,ID3921,,,"3,350",0,0,0,,no,yes,
teh kotak sariwangi 22ml,ID3922,,,"3,350",0,0,0,,no,yes,
teh madu hijau,ID3923,,,"8,500",0,0,0,,no,yes,
teh manis,ID3924,,,"11,000",0,0,0,,no,yes,
teh manis filter,ID3925,,,"13,500",0,0,0,,no,yes,
teh naga bubuk saset,ID3926,,,"1,600",0,0,0,,no,yes,
teh naga kotak,ID3927,,,"5,000",0,0,0,,no,yes,
teh nutu,ID3928,,,300,0,0,0,,no,yes,
teh oke,ID3929,,,"19,000",0,0,0,,no,yes,
teh poci,ID3930,,,"6,000",0,0,0,,no,yes,
teh poci 40 gr,ID3931,,,"2,500",0,0,0,,no,yes,
teh poci saset ,ID3932,,,850,0,0,0,,no,yes,
teh pucuk 1 ds,ID3933,,,"59,000",0,0,0,,no,yes,
teh pucuk 1 liter,ID3934,,,"9,500",0,0,0,,no,yes,
teh pucuk 350 ml,ID3935,,,"2,500",0,0,0,,no,yes,
teh pucuk 500 ml,ID3936,,,"4,500",0,0,0,,no,yes,
teh rio 1 ds,ID3937,,,"19,500",0,0,0,,no,yes,
teh rolas,ID3938,,,"5,000",0,0,0,,no,yes,
teh sari murni,ID3939,,,"5,000",0,0,0,,no,yes,
teh sari murni,ID3940,,,"1,200",0,0,0,,no,yes,
teh sariwangi saset,ID3941,,,833,0,0,0,,no,yes,
teh sejuk 350,ID3942,,,"2,500",0,0,0,,no,yes,
teh semesta 1 ds,ID3943,,,"19,000",0,0,0,,no,yes,
teh sisri,ID3944,,,300,0,0,0,,no,yes,
teh sosro celup campur,ID3945,,,833,0,0,0,,no,yes,
teh sosro celup kotak,ID3946,,,"5,000",0,0,0,,no,yes,
teh sosro kotak 330,ID3947,,,"2,950",0,0,0,,no,yes,
teh sosro kotak isi 15,ID3948,,,"3,000",0,0,0,,no,yes,
teh tarik,ID3949,,,"2,300",0,0,0,,no,yes,
teh tarik,ID3950,,,"1,200",0,0,0,,no,yes,
Teh tarik 6000,ID3951,,,"5,000",0,0,0,,no,yes,
Teh tarik botol,ID3952,,,"4,000",0,0,0,,no,yes,
Teh tarik gelas,ID3953,,,"2,000",0,0,0,,no,yes,
teh tarik gula aren,ID3954,,,"1,700",0,0,0,,no,yes,
teh Tjatot kotak 80 gr,ID3955,,,"5,500",0,0,0,,no,yes,
teh tong jie sst,ID3956,,,"1,700",0,0,0,,no,yes,
teh tong jie,ID3957,,,"9,000",0,0,0,,no,yes,
teh tongji bubuk,ID3958,,,"3,400",0,0,0,,no,yes,
Teh tubruk dang dang B,ID3959,,,"2,500",0,0,0,,no,yes,
teh villa bubuk,ID3960,,,"3,200",0,0,0,,no,yes,
teh villa kotak,ID3961,,,"5,500",0,0,0,,no,yes,
teh villa saset,ID3962,,,900,0,0,0,,no,yes,
teh wayang,ID3963,,,"4,500",0,0,0,,no,yes,
teh rio ,ID3964,,,"19,500",0,0,0,,no,yes,
teko B,ID3965,,,"13,500",0,0,0,,no,yes,
telkomsel 10000,ID3966,,,"8,500",0,0,0,,no,yes,
telkomsel 2.5 GB,ID3967,,,"11,700",0,0,0,,no,yes,
telon lang 100 ml,ID3968,,,"23,500",0,0,0,,no,yes,
telon lang 15ml,ID3969,,,"5,500",0,0,0,,no,yes,
telon lang 30 ml,ID3970,,,"9,500",0,0,0,,no,yes,
telon lang 60 ml,ID3971,,,"18,500",0,0,0,,no,yes,
telon lang my baby,ID3972,,,"14,500",0,0,0,,no,yes,
telon lang plus 15 ml,ID3973,,,"5,000",0,0,0,,no,yes,
telon lang triple action 30 ml,ID3974,,,"9,000",0,0,0,,no,yes,
telon my baby 90 ml,ID3975,,,"21,500",0,0,0,,no,yes,
telon my baby 150 ml,ID3976,,,"33,000",0,0,0,,no,yes,
telon my baby 30 ml,ID3977,,,"10,000",0,0,0,,no,yes,
telon my baby 90 ml,ID3978,,,"22,000",0,0,0,,no,yes,
telur,ID3979,,,"1,660",0,0,0,,no,yes,
telur 1 kl,ID3980,,,"26,800",0,0,0,,no,yes,
tempat sabun bsr,ID3981,,,"5,000",0,0,0,,no,yes,
tempat sabun kecil,ID3982,,,"4,000",0,0,0,,no,yes,
tenor,ID3983,,,"7,900",0,0,0,,no,yes,
tep ACI 1/4,ID3984,,,"2,750",0,0,0,,no,yes,
tep Beras 500 g 1 ds,ID3985,,,"120,000",0,0,0,,no,yes,
tep ketan 500gr 1 ds,ID3986,,,"220,000",0,0,0,,no,yes,
tep ayam kriuk,ID3987,,,"2,200",0,0,0,,no,yes,
tepat filter,ID3988,,,"14,650",0,0,0,,no,yes,
tepat kretek,ID3989,,,"9,100",0,0,0,,no,yes,
tepung beras 200 gr,ID3990,,,"3,000",0,0,0,,no,yes,
tepung beras putih 500 gr,ID3991,,,"7,000",0,0,0,,no,yes,
tepung cakra kembar 500 gr,ID3992,,,"6,500",0,0,0,,no,yes,
tepung firgo,ID3993,,,"2,200",0,0,0,,no,yes,
tepung hungky,ID3994,,,"3,500",0,0,0,,no,yes,
tepung kencana m 1 Kl,ID3995,,,"9,000",0,0,0,,no,yes,
tepung ketan putih 500 gr,ID3996,,,"9,500",0,0,0,,no,yes,
tepung kobe,ID3997,,,"2,200",0,0,0,,no,yes,
tepung kriyuk jempol,ID3998,,,"2,200",0,0,0,,no,yes,
tepung kriyuk kecil,ID3999,,,"1,800",0,0,0,,no,yes,
tepung mazina,ID4000,,,"4,000",0,0,0,,no,yes,
tepung peyak,ID4001,,,"1,600",0,0,0,,no,yes,
tepung roti 1/2,ID4002,,,"8,000",0,0,0,,no,yes,
tepung roti 1 kl,ID4003,,,"16,000",0,0,0,,no,yes,
tepung roti 5000,ID4004,,,"4,500",0,0,0,,no,yes,
tepung roti 1/4,ID4005,,,"4,000",0,0,0,,no,yes,
tepung sagu 1/2,ID4006,,,"5,500",0,0,0,,no,yes,
Tepung sagu 1 kg,ID4007,,,"11,000",0,0,0,,no,yes,
Tepung sagu tani 500 gr,ID4008,,,"7,000",0,0,0,,no,yes,
tepung sasa 2000,ID4009,,,"1,400",0,0,0,,no,yes,
tepung sasa pisang goreng,ID4010,,,"2,200",0,0,0,,no,yes,
tepung sasa serbaguna,ID4011,,,"2,200",0,0,0,,no,yes,
tepung sasa serbaguna 70 gr,ID4012,,,"4,000",0,0,0,,no,yes,
tepung segi3 biru 1 kl,ID4013,,,"11,000",0,0,0,,no,yes,
tepung tapioka 500 gr,ID4014,,,"6,000",0,0,0,,no,yes,
tepung terigu 1/4,ID4015,,,"2,000",0,0,0,,no,yes,
Tepung terigu 1kg,ID4016,,,"8,000",0,0,0,,no,yes,
Tepung terigu LM,ID4017,,,"182,000",0,0,0,,no,yes,
Tepung Terigu Tulip,ID4018,,,"9,000",0,0,0,,no,yes,
tera,ID4019,,,"8,300",0,0,0,,no,yes,
terasi 1000,ID4020,,,800,0,0,0,,no,yes,
terasi udang,ID4021,,,300,0,0,0,,no,yes,
terasi udang 1 ds,ID4022,,,"155,000",0,0,0,,no,yes,
terazza,ID4023,,,"18,500",0,0,0,,no,yes,
terazza ecerab,ID4024,,,925,0,0,0,,no,yes,
terbit,ID4025,,,"6,500",0,0,0,,no,yes,
terigu 1/2,ID4026,,,"4,000",0,0,0,,no,yes,
terigu dragon fly,ID4027,,,"9,000",0,0,0,,no,yes,
terigu lm 1 kl,ID4028,,,"9,000",0,0,0,,no,yes,
terigu 1/4,ID4029,,,"2,000",0,0,0,,no,yes,
termorex plus 30 ml,ID4030,,,"10,000",0,0,0,,no,yes,
tesona,ID4031,,,"1,600",0,0,0,,no,yes,
testy bakmi ayam,ID4032,,,"5,000",0,0,0,,no,yes,
tic tac bsr,ID4033,,,"8,000",0,0,0,,no,yes,
tic tac 1 bal,ID4034,,,"51,000",0,0,0,,no,yes,
tic tac T,ID4035,,,"6,500",0,0,0,,no,yes,
tic tac 1 pack,ID4036,,,"8,500",0,0,0,,no,yes,
tik tac 1 ds,ID4037,,,"69,000",0,0,0,,no,yes,
tinta mas,ID4038,,,"8,000",0,0,0,,no,yes,
tip ex,ID4039,,,"4,000",0,0,0,,no,yes,
tip ex roll,ID4040,,,"3,000",0,0,0,,no,yes,
tirta 1500,ID4041,,,"27,000",0,0,0,,no,yes,
tirta 1500 eceran,ID4042,,,"2,250",0,0,0,,no,yes,
tirta 600,ID4043,,,"25,000",0,0,0,,no,yes,
tirta 600 eceran,ID4044,,,"1,125",0,0,0,,no,yes,
tirta gelas ds,ID4045,,,"14,500",0,0,0,,no,yes,
tisu basah,ID4046,,,"8,500",0,0,0,,no,yes,
tisu basah 1000,ID4047,,,800,0,0,0,,no,yes,
tisu basah 2000,ID4048,,,"1,500",0,0,0,,no,yes,
tisu basah 5000,ID4049,,,"4,000",0,0,0,,no,yes,
tisu basah 7000,ID4050,,,"5,000",0,0,0,,no,yes,
tisu basah besar,ID4051,,,"13,500",0,0,0,,no,yes,
tisu green soft B,ID4052,,,"11,000",0,0,0,,no,yes,
tisu green 130,ID4053,,,"6,000",0,0,0,,no,yes,
tisu gulung,ID4054,,,"10,500",0,0,0,,no,yes,
tisu gulung 12000,ID4055,,,"10,000",0,0,0,,no,yes,
tisu montis B,ID4056,,,"7,500",0,0,0,,no,yes,
tisu nice 180 L,ID4057,,,"4,500",0,0,0,,no,yes,
tisu nice 250,ID4058,,,"7,500",0,0,0,,no,yes,
tisu pasio B,ID4059,,,"11,000",0,0,0,,no,yes,
tisu pasio K,ID4060,,,900,0,0,0,,no,yes,
tisu pasio tanggung,ID4061,,,"2,000",0,0,0,,no,yes,
tisu smart,ID4062,,,"8,000",0,0,0,,no,yes,
tisu tita soft,ID4063,,,"7,500",0,0,0,,no,yes,
titan bold,ID4064,,,"10,000",0,0,0,,no,yes,
titipan 1000,ID4065,,,800,0,0,0,,no,yes,
titipan 10000,ID4066,,,"9,000",0,0,0,,no,yes,
titipan 12000,ID4067,,,"11,000",0,0,0,,no,yes,
titipan 13000,ID4068,,,"12,000",0,0,0,,no,yes,
titipan 14000,ID4069,,,"12,000",0,0,0,,no,yes,
titipan 2000,ID4070,,,"1,600",0,0,0,,no,yes,
titipan 20000,ID4071,,,"18,000",0,0,0,,no,yes,
titipan 3000,ID4072,,,"2,500",0,0,0,,no,yes,
titipan 500,ID4073,,,"30,000",0,0,0,,no,yes,
titipan 5000,ID4074,,,"4,000",0,0,0,,no,yes,
titipan 6000,ID4075,,,"5,000",0,0,0,,no,yes,
titipan 7500,ID4076,,,"6,500",0,0,0,,no,yes,
titipan 8500,ID4077,,,"7,500",0,0,0,,no,yes,
titipan 9000,ID4078,,,"8,000",0,0,0,,no,yes,
titipan 4000,ID4079,,,"3,000",0,0,0,,no,yes,
tolak angin anak 10 ml,ID4080,,,"2,550",0,0,0,,no,yes,
tolak angin cair 15 ml,ID4081,,,"3,550",0,0,0,,no,yes,
tolak angin cair 1 pak,ID4082,,,"43,000",0,0,0,,no,yes,
tolak linu 15ml,ID4083,,,"2,600",0,0,0,,no,yes,
top,ID4084,,,"8,500",0,0,0,,no,yes,
top avocado,ID4085,,,"1,060",0,0,0,,no,yes,
top cappucino,ID4086,,,"1,600",0,0,0,,no,yes,
top cofe mini,ID4087,,,650,0,0,0,,no,yes,
top coffe 165 gr,ID4088,,,"11,000",0,0,0,,no,yes,
top coffee gula aren 1ds,ID4089,,,"155,000",0,0,0,,no,yes,
